loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN106064,C206064,51,Male,Graduate,Divorced,Farmer,15,46000,3833,3624,0.071,647,31,3,0,274000,36,8.01,7662,Agri,Unsecured,2032-11-30,Closed,0,New,Telangana,Hyderabad,Hyderabad,302715,Rural,EAST,CentralZone,16,7.2,0.053,0.478,0.313,Medium,Salaried,Branch,Yes,Yes,No,1
LN106065,C206065,66,Male,HighSchool,Married,Unemployed,24,136000,11333,3750,0.569,786,80,0,0,378000,48,27.08,8053,Business,Unsecured,2032-12-01,Active,0,Repeat,Maharashtra,Pune,Pune,312635,SemiUrban,SOUTH,EastZone,1,3.9,0.292,0.844,0.226,High,Mixed,Digital,Yes,Yes,No,1
LN106066,C206066,47,Male,HighSchool,Married,Salaried,106,56000,4666,6766,0.383,757,137,1,0,341000,24,14.22,14377,Business,Secured,2032-12-02,Active,0,Repeat,Karnataka,Hubballi,Hubballi,323141,Rural,EAST,NorthZone,29,16.6,0.067,0.263,0.684,Low,MSME,Branch,Yes,No,No,1
LN106067,C206067,29,Male,HighSchool,Single,Salaried,106,43000,3583,6455,0.161,699,156,2,0,244000,18,16.67,13744,Personal,Unsecured,2032-12-03,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,653481,SemiUrban,EAST,NorthZone,4,1.9,0.184,0.246,0.297,High,MSME,Branch,Yes,Yes,No,1
LN106068,C206068,49,Male,Graduate,Single,Salaried,27,134000,11166,5774,0.118,674,129,1,0,582000,48,7.53,12201,Home,Secured,2032-12-04,Overdue,0,New,Karnataka,Bengaluru,Bengaluru,630847,SemiUrban,CENTRAL,SouthZone,9,0.5,0.218,0.295,0.317,Low,Salaried,Partner,No,Yes,No,1
LN106069,C206069,48,Male,HighSchool,Single,Salaried,51,65000,5416,1144,0.13,779,118,0,1,173000,72,9.5,2422,Business,Secured,2032-12-05,Active,0,New,Bihar,Gaya,Gaya,729537,Urban,SOUTH,NorthZone,26,2.5,0.033,0.34,0.335,Medium,MSME,Branch,No,No,No,1
LN106070,C206070,35,Male,PostGraduate,Married,Salaried,21,39000,3250,6852,0.463,693,129,1,0,259000,18,6.0,14461,Education,Unsecured,2032-12-06,Active,0,Repeat,Kerala,Kochi,Kochi,758722,Urban,NORTH,CentralZone,33,18.4,0.188,0.199,0.545,Medium,Salaried,Digital,Yes,No,Yes,1
LN106071,C206071,51,Male,Graduate,Married,Salaried,96,76000,6333,21627,0.217,731,162,0,0,545000,12,14.07,45949,Business,Unsecured,2032-12-07,Active,0,New,Madhya Pradesh,Indore,Indore,196581,Urban,WEST,CentralZone,1,13.9,0.213,0.735,0.6,Medium,Salaried,Branch,Yes,No,No,1
LN106072,C206072,45,Female,PostGraduate,Divorced,Business,23,108000,9000,3743,0.377,815,63,1,0,566000,72,16.81,7971,Personal,Secured,2032-12-08,Active,0,New,Kerala,Kochi,Kochi,290059,Urban,SOUTH,WestZone,17,21.5,0.175,0.584,0.396,Medium,MSME,Branch,No,No,No,1
LN106073,C206073,53,Male,Graduate,Single,Salaried,51,19000,1583,1071,0.127,645,110,2,0,81000,36,16.07,2280,Vehicle,Unsecured,2032-12-09,Active,0,New,Rajasthan,Jodhpur,Jodhpur,568403,Urban,SOUTH,EastZone,29,15.1,0.282,0.539,0.459,High,Agri,Field,Yes,Yes,Yes,1
LN106074,C206074,57,Female,Graduate,Married,SelfEmployed,17,54000,4500,1786,0.284,684,27,0,0,135000,36,10.91,3784,Vehicle,Secured,2032-12-10,Active,0,Repeat,Rajasthan,Jaipur,Jaipur,440814,Urban,CENTRAL,EastZone,21,17.4,0.269,0.447,0.375,High,Salaried,Partner,No,No,No,1
LN106075,C206075,26,Male,Graduate,Married,Business,43,34000,2833,1131,0.489,723,98,0,1,57000,24,20.21,2415,Education,Unsecured,2032-12-11,Active,0,Repeat,Maharashtra,Nagpur,Nagpur,132284,Rural,EAST,EastZone,7,8.8,0.215,0.301,0.623,High,Mixed,Field,No,No,No,1
LN106076,C206076,28,Female,Other,Married,Salaried,151,57000,4750,4788,0.124,766,184,1,0,362000,36,18.97,10215,Business,Secured,2032-12-12,Closed,0,Repeat,Gujarat,Surat,Surat,179992,Urban,SOUTH,SouthZone,5,8.7,0.221,0.481,0.542,Medium,Salaried,Branch,Yes,No,No,1
LN106077,C206077,55,Male,Graduate,Single,SelfEmployed,38,32000,2666,3558,0.224,763,80,3,1,269000,36,16.5,7575,Vehicle,Secured,2032-12-13,Active,0,TopUp,Tamil Nadu,Coimbatore,Coimbatore,111521,Urban,CENTRAL,NorthZone,34,6.8,0.322,0.418,0.517,Low,Salaried,Branch,No,Yes,No,1
LN106078,C206078,41,Female,Graduate,Married,SelfEmployed,12,41000,3416,2667,0.541,710,129,2,1,336000,60,21.13,5699,Home,Unsecured,2032-12-14,Overdue,0,New,Maharashtra,Nashik,Nashik,149528,Urban,EAST,CentralZone,27,11.5,0.219,0.627,0.363,Low,Salaried,Branch,Yes,No,Yes,1
LN106079,C206079,36,Female,Graduate,Married,Salaried,32,105000,8750,1495,0.106,725,80,1,0,226000,72,19.78,3191,Vehicle,Unsecured,2032-12-15,Closed,0,New,Telangana,Warangal,Warangal,475167,Urban,CENTRAL,EastZone,31,6.3,0.166,0.573,0.582,Low,Mixed,Branch,No,No,No,1
LN106080,C206080,38,Female,Graduate,Married,Farmer,61,146000,12166,15595,0.397,846,78,1,1,393000,12,28.66,33532,Vehicle,Unsecured,2032-12-16,Active,0,Repeat,Madhya Pradesh,Gwalior,Gwalior,354523,SemiUrban,WEST,CentralZone,27,16.5,0.22,0.519,0.279,Medium,Agri,Branch,Yes,No,No,1
LN106081,C206081,36,Female,Other,Single,Salaried,47,84000,7000,2599,0.045,741,90,3,0,262000,48,21.27,5555,Vehicle,Unsecured,2032-12-17,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,381707,Rural,SOUTH,EastZone,33,12.1,0.14,0.424,0.094,Medium,MSME,Digital,Yes,No,No,1
LN106082,C206082,68,Female,PostGraduate,Married,Business,100,36000,3000,5979,0.311,673,113,2,0,226000,18,24.57,12813,Vehicle,Unsecured,2032-12-18,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,791853,Urban,WEST,NorthZone,31,12.2,0.14,0.717,0.521,Medium,Agri,Branch,No,Yes,No,1
LN106083,C206083,54,Male,Other,Married,Business,38,78000,6500,1726,0.168,841,80,0,0,174000,48,16.76,3676,Vehicle,Secured,2032-12-19,Active,0,New,Bihar,Patna,Patna,649933,Rural,NORTH,CentralZone,31,4.8,0.34,0.412,0.317,Medium,Mixed,Branch,Yes,Yes,No,1
LN106084,C206084,34,Male,Graduate,Single,Salaried,93,50000,4166,2996,0.403,748,103,0,0,151000,24,23.29,6414,Vehicle,Unsecured,2032-12-20,Active,0,Repeat,Rajasthan,Jaipur,Jaipur,244435,Urban,EAST,SouthZone,23,15.3,0.27,0.451,0.583,Medium,Mixed,Digital,No,Yes,No,1
LN106085,C206085,39,Male,Graduate,Single,Salaried,97,37000,3083,1339,0.428,808,214,1,0,135000,48,15.23,2848,Education,Unsecured,2032-12-21,Active,1,New,Karnataka,Hubballi,Hubballi,710682,SemiUrban,WEST,CentralZone,8,8.2,0.207,0.384,0.704,Medium,Salaried,Branch,No,No,Yes,1
LN106086,C206086,50,Male,Graduate,Divorced,Salaried,19,86000,7166,3042,0.25,755,126,2,0,460000,72,8.22,6433,Vehicle,Unsecured,2032-12-22,Closed,0,New,Karnataka,Bengaluru,Bengaluru,711534,Urban,CENTRAL,SouthZone,12,3.1,0.231,0.591,0.524,High,Salaried,Digital,Yes,No,No,1
LN106087,C206087,35,Male,Graduate,Married,Salaried,43,89000,7416,7401,0.111,608,67,0,0,373000,24,16.83,15760,Agri,Unsecured,2032-12-23,Active,1,New,Rajasthan,Udaipur,Udaipur,575938,SemiUrban,EAST,SouthZone,16,17.0,0.216,0.694,0.437,Medium,Salaried,Digital,Yes,Yes,No,1
LN106088,C206088,21,Male,PostGraduate,Married,SelfEmployed,53,135000,11250,7619,0.303,766,133,1,0,192000,12,17.43,16232,Home,Secured,2032-12-24,Active,0,New,Uttar Pradesh,Varanasi,Varanasi,260725,Urban,EAST,EastZone,38,23.3,0.122,0.536,0.175,Medium,Salaried,Digital,Yes,No,No,1
LN106089,C206089,43,Male,Graduate,Married,SelfEmployed,12,54000,4500,2032,0.142,888,39,3,0,256000,60,13.49,4315,Home,Secured,2032-12-25,Closed,0,New,Maharashtra,Nashik,Nashik,455790,SemiUrban,NORTH,WestZone,26,18.5,0.187,0.137,0.523,Medium,Salaried,Digital,No,No,No,1
LN106090,C206090,29,Female,Graduate,Married,Business,71,70000,5833,5516,0.604,729,170,0,1,417000,36,9.35,11674,Business,Secured,2032-12-26,Closed,0,New,Uttar Pradesh,Kanpur,Kanpur,315013,Urban,NORTH,SouthZone,31,0.5,0.158,0.769,0.336,Medium,Mixed,Branch,Yes,Yes,No,1
LN106091,C206091,57,Male,Graduate,Married,Salaried,36,152000,12666,5767,0.124,686,57,0,0,436000,36,11.4,12226,Vehicle,Unsecured,2032-12-27,Active,1,New,Maharashtra,Pune,Pune,343266,SemiUrban,EAST,CentralZone,1,8.9,0.244,0.404,0.646,High,Mixed,Branch,No,Yes,No,1
LN106092,C206092,39,Male,PostGraduate,Married,Business,91,568000,47333,16032,0.408,747,131,3,0,1212000,36,19.99,34227,Vehicle,Secured,2032-12-28,Active,0,New,Rajasthan,Jodhpur,Jodhpur,644075,SemiUrban,EAST,SouthZone,34,11.0,0.156,0.216,0.415,High,Agri,Digital,Yes,No,No,0
LN106093,C206093,45,Male,Graduate,Married,Salaried,90,30000,2500,595,0.118,688,128,1,0,60000,48,14.83,1265,Home,Unsecured,2032-12-29,Active,1,New,Rajasthan,Udaipur,Udaipur,296826,SemiUrban,CENTRAL,EastZone,10,24.9,0.191,0.604,0.483,Medium,Mixed,Branch,Yes,Yes,No,1
LN106094,C206094,60,Male,Graduate,Married,Salaried,16,103000,8583,8638,0.545,638,109,1,0,653000,36,15.16,18368,Business,Secured,2032-12-30,WrittenOff,0,Repeat,Uttar Pradesh,Kanpur,Kanpur,192181,SemiUrban,WEST,NorthZone,36,8.8,0.212,0.548,0.509,Medium,Mixed,Partner,Yes,No,No,1
LN106095,C206095,46,Male,Graduate,Married,Unemployed,32,58000,4833,1019,0.242,707,45,1,0,154000,72,9.68,2156,Education,Unsecured,2032-12-31,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,719313,SemiUrban,WEST,EastZone,17,0.5,0.166,0.659,0.586,Medium,Mixed,Digital,No,Yes,No,1
LN106096,C206096,45,Male,HighSchool,Single,SelfEmployed,67,362000,30166,27315,0.285,590,116,1,0,2065000,36,6.0,57648,Home,Unsecured,2033-01-01,Closed,0,New,Telangana,Hyderabad,Hyderabad,156348,Urban,WEST,NorthZone,1,7.5,0.119,0.232,0.482,Medium,Agri,Branch,Yes,No,Yes,1
LN106097,C206097,21,Female,PostGraduate,Single,Salaried,107,31000,2583,1460,0.126,513,137,0,1,184000,60,15.18,3105,Business,Secured,2033-01-02,Active,1,Repeat,Tamil Nadu,Madurai,Madurai,445351,Urban,NORTH,WestZone,29,10.0,0.236,0.532,0.677,High,MSME,Branch,No,No,No,1
LN106098,C206098,35,Male,Other,Married,Business,48,54000,4500,6032,0.455,592,137,4,0,456000,36,22.38,12903,Education,Unsecured,2033-01-03,Active,0,New,Telangana,Hyderabad,Hyderabad,517602,Rural,WEST,NorthZone,37,23.8,0.185,0.466,0.203,Low,MSME,Digital,Yes,Yes,No,1
LN106099,C206099,45,Male,Graduate,Single,Salaried,42,52000,4333,982,0.206,646,148,1,0,99000,48,20.1,2097,Education,Unsecured,2033-01-04,Active,1,TopUp,Gujarat,Surat,Surat,629124,SemiUrban,NORTH,WestZone,40,4.1,0.153,0.501,0.382,Medium,Agri,Branch,No,Yes,No,1
LN106100,C206100,39,Male,PostGraduate,Divorced,Salaried,38,107000,8916,1897,0.124,713,47,1,1,239000,60,22.55,4058,Home,Unsecured,2033-01-05,Active,0,New,Tamil Nadu,Madurai,Madurai,364503,SemiUrban,EAST,SouthZone,23,16.1,0.273,0.606,0.604,High,Agri,Branch,Yes,Yes,No,1
LN106101,C206101,50,Female,PostGraduate,Married,Salaried,129,123000,10250,6762,0.364,726,136,0,0,852000,60,13.2,14356,Home,Secured,2033-01-06,Overdue,0,New,Karnataka,Hubballi,Hubballi,495753,Urban,CENTRAL,CentralZone,18,12.4,0.274,0.513,0.443,High,Salaried,Digital,No,Yes,No,1
LN106102,C206102,50,Male,Other,Single,SelfEmployed,23,41000,3416,6310,0.2,834,127,2,0,159000,12,10.31,13364,Vehicle,Secured,2033-01-07,Closed,0,New,Telangana,Warangal,Warangal,687689,SemiUrban,NORTH,EastZone,28,3.0,0.149,0.612,0.406,Medium,Salaried,Branch,No,No,No,1
LN106103,C206103,32,Male,HighSchool,Married,Salaried,41,143000,11916,48889,0.083,703,69,2,0,1232000,12,10.69,103581,Vehicle,Secured,2033-01-08,Active,0,New,Karnataka,Hubballi,Hubballi,499775,Urban,NORTH,WestZone,8,0.6,0.23,0.258,0.369,Medium,MSME,Digital,No,Yes,No,1
LN106104,C206104,49,Male,Graduate,Married,Farmer,72,36000,3000,548,0.273,623,177,1,0,69000,60,12.94,1162,Personal,Secured,2033-01-09,Overdue,0,New,Tamil Nadu,Chennai,Chennai,198088,Rural,WEST,WestZone,38,10.8,0.284,0.585,0.622,Medium,Salaried,Digital,No,Yes,No,1
LN106105,C206105,21,Female,Graduate,Married,Salaried,17,50000,4166,14603,0.219,626,86,0,1,368000,12,19.35,31161,Vehicle,Unsecured,2033-01-10,Active,0,New,Telangana,Warangal,Warangal,562828,SemiUrban,NORTH,CentralZone,20,28.7,0.186,0.644,0.406,Low,Agri,Branch,Yes,No,No,1
LN106106,C206106,38,Male,PostGraduate,Single,SelfEmployed,30,93000,7750,19127,0.377,705,102,0,0,723000,18,20.21,40843,Personal,Secured,2033-01-11,Overdue,0,TopUp,Maharashtra,Pune,Pune,535130,SemiUrban,EAST,SouthZone,31,10.3,0.235,0.583,0.346,Medium,MSME,Partner,No,No,No,1
LN106107,C206107,22,Male,Graduate,Single,Salaried,20,77000,6416,7725,0.196,809,136,1,0,584000,36,7.91,16329,Home,Secured,2033-01-12,Overdue,0,New,Maharashtra,Pune,Pune,521537,Rural,WEST,WestZone,26,12.3,0.253,0.693,0.509,Medium,Mixed,Partner,Yes,Yes,No,1
LN106108,C206108,48,Male,Other,Single,SelfEmployed,52,84000,7000,1992,0.235,707,90,1,0,251000,60,10.94,4221,Vehicle,Unsecured,2033-01-13,Active,0,New,Rajasthan,Jodhpur,Jodhpur,758973,SemiUrban,EAST,CentralZone,29,17.8,0.196,0.494,0.49,Medium,MSME,Digital,Yes,Yes,No,1
LN106109,C206109,51,Male,PostGraduate,Divorced,SelfEmployed,18,64000,5333,2718,0.078,772,62,1,1,137000,24,14.15,5776,Personal,Unsecured,2033-01-14,Closed,0,New,Gujarat,Vadodara,Vadodara,385730,Urban,SOUTH,EastZone,5,20.2,0.306,0.32,0.279,Medium,Agri,Branch,Yes,No,No,1
LN106110,C206110,43,Female,HighSchool,Married,Business,105,123000,10250,11706,0.489,612,187,1,0,885000,36,13.34,24857,Personal,Secured,2033-01-15,WrittenOff,0,Repeat,Kerala,Thiruvananthapuram,Thiruvananthapuram,485191,SemiUrban,CENTRAL,SouthZone,2,2.7,0.156,0.196,0.288,Medium,Salaried,Digital,No,Yes,No,1
LN106111,C206111,32,Male,Graduate,Married,SelfEmployed,23,21000,1750,1429,0.189,739,65,1,0,72000,24,14.15,3035,Home,Unsecured,2033-01-16,Active,0,New,Bihar,Bhagalpur,Bhagalpur,750917,Urban,WEST,NorthZone,24,0.7,0.121,0.331,0.452,Medium,Agri,Branch,No,Yes,Yes,1
LN106112,C206112,36,Male,Other,Married,Salaried,43,130000,10833,2040,0.226,655,85,0,0,257000,60,20.91,4358,Agri,Unsecured,2033-01-17,Active,0,Repeat,Rajasthan,Jodhpur,Jodhpur,544339,Rural,SOUTH,EastZone,17,0.5,0.223,0.794,0.571,Low,Salaried,Digital,No,Yes,No,0
LN106113,C206113,53,Male,Graduate,Married,SelfEmployed,40,126000,10500,7354,0.228,499,94,0,0,278000,18,12.25,15602,Agri,Secured,2033-01-18,Overdue,1,TopUp,Telangana,Warangal,Warangal,271422,Urban,EAST,NorthZone,37,2.6,0.121,0.688,0.374,Low,Agri,Field,Yes,Yes,No,1
LN106114,C206114,55,Male,PostGraduate,Divorced,Salaried,32,53000,4416,1167,0.144,640,88,2,0,147000,60,17.52,2486,Vehicle,Secured,2033-01-19,Closed,0,New,Telangana,Warangal,Warangal,269159,Urban,CENTRAL,EastZone,14,19.5,0.28,0.451,0.647,Medium,MSME,Branch,Yes,Yes,No,1
LN106115,C206115,53,Female,PostGraduate,Married,Business,35,121000,10083,15020,0.556,598,99,0,0,757000,24,16.32,31971,Personal,Secured,2033-01-20,Active,1,New,Bihar,Patna,Patna,320855,SemiUrban,CENTRAL,WestZone,19,0.5,0.108,0.587,0.755,High,Salaried,Digital,No,No,No,1
LN106116,C206116,48,Male,PostGraduate,Married,Farmer,81,82000,6833,3206,0.338,810,115,1,0,404000,60,11.69,6799,Vehicle,Secured,2033-01-21,Overdue,0,New,Maharashtra,Mumbai,Mumbai,347161,Rural,SOUTH,CentralZone,18,10.6,0.185,0.768,0.636,High,MSME,Partner,No,Yes,No,0
LN106117,C206117,40,Male,PostGraduate,Married,SelfEmployed,105,65000,5416,3664,0.175,659,192,0,0,277000,36,14.57,7788,Education,Secured,2033-01-22,Overdue,0,New,Gujarat,Vadodara,Vadodara,371945,Urban,EAST,EastZone,25,13.1,0.156,0.609,0.503,Medium,Mixed,Field,No,Yes,No,1
LN106118,C206118,55,Female,HighSchool,Single,Salaried,36,115000,9583,4478,0.168,754,93,2,0,677000,72,6.0,9450,Vehicle,Secured,2033-01-23,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,294577,SemiUrban,NORTH,WestZone,28,12.6,0.074,0.49,0.375,Low,Salaried,Digital,No,No,No,1
LN106119,C206119,39,Female,PostGraduate,Married,Salaried,37,84000,7000,3343,0.568,761,152,0,1,337000,48,19.86,7137,Vehicle,Secured,2033-01-24,Active,0,New,Telangana,Warangal,Warangal,658715,Urban,CENTRAL,EastZone,20,7.8,0.182,0.233,0.548,High,Agri,Branch,No,No,No,1
LN106120,C206120,51,Female,HighSchool,Married,Salaried,3,145000,12083,19841,0.083,583,96,0,0,500000,12,19.48,42343,Home,Unsecured,2033-01-25,Active,0,New,Maharashtra,Pune,Pune,406583,Urban,NORTH,SouthZone,16,3.9,0.081,0.832,0.489,High,Agri,Field,Yes,Yes,No,1
LN106121,C206121,47,Male,HighSchool,Single,Business,50,25000,2083,1984,0.192,744,155,1,0,50000,12,9.97,4201,Personal,Secured,2033-01-26,Active,0,New,Gujarat,Ahmedabad,Ahmedabad,689603,SemiUrban,WEST,EastZone,14,17.4,0.25,0.657,0.625,Medium,Salaried,Branch,Yes,Yes,No,1
LN106122,C206122,21,Female,Graduate,Married,Business,42,159000,13250,17315,0.201,675,117,1,0,1309000,36,18.9,36934,Business,Secured,2033-01-27,Active,0,New,Maharashtra,Nagpur,Nagpur,221386,Urban,SOUTH,NorthZone,28,8.4,0.114,0.687,0.529,Low,Agri,Branch,No,Yes,No,1
LN106123,C206123,40,Male,PostGraduate,Single,Salaried,41,63000,5250,4669,0.343,679,107,4,0,353000,36,14.45,9924,Vehicle,Unsecured,2033-01-28,WrittenOff,0,New,Gujarat,Ahmedabad,Ahmedabad,406371,SemiUrban,SOUTH,SouthZone,11,0.5,0.187,0.424,0.714,Medium,MSME,Branch,Yes,No,No,1
LN106124,C206124,30,Female,PostGraduate,Single,Farmer,48,81000,6750,13690,0.528,487,159,1,0,690000,24,19.93,29227,Education,Secured,2033-01-29,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,198414,Urban,WEST,WestZone,13,7.8,0.269,0.777,0.229,High,Agri,Branch,No,No,No,1
LN106125,C206125,34,Male,Graduate,Married,Salaried,74,80000,6666,1667,0.308,724,130,1,0,168000,48,20.32,3559,Personal,Unsecured,2033-01-30,Active,0,New,Kerala,Kochi,Kochi,634730,Urban,NORTH,WestZone,27,16.9,0.232,0.72,0.56,Low,Salaried,Partner,Yes,Yes,No,1
LN106126,C206126,55,Male,HighSchool,Single,Business,76,47000,3916,2073,0.259,641,89,1,0,209000,48,11.96,4398,Vehicle,Secured,2033-01-31,Active,0,New,Madhya Pradesh,Indore,Indore,617847,Rural,EAST,SouthZone,28,0.5,0.394,0.489,0.338,Medium,Mixed,Partner,No,No,Yes,1
LN106127,C206127,38,Male,Graduate,Married,Salaried,22,52000,4333,1032,0.275,734,70,1,0,78000,36,8.59,2182,Vehicle,Secured,2033-02-01,Active,0,New,Madhya Pradesh,Indore,Indore,763798,Rural,WEST,SouthZone,39,3.2,0.219,0.437,0.446,Medium,MSME,Field,Yes,Yes,Yes,0
LN106128,C206128,36,Female,HighSchool,Single,Salaried,48,359000,29916,12532,0.245,802,153,2,0,1579000,60,15.43,26655,Business,Unsecured,2033-02-02,Overdue,0,New,Bihar,Patna,Patna,382509,Urban,EAST,SouthZone,28,14.8,0.322,0.916,0.301,Medium,Salaried,Digital,No,No,No,1
LN106129,C206129,40,Male,Graduate,Married,Salaried,15,45000,3750,1865,0.373,693,22,1,0,94000,24,7.11,3940,Personal,Secured,2033-02-03,Active,0,New,Gujarat,Ahmedabad,Ahmedabad,485806,Urban,NORTH,NorthZone,23,14.2,0.237,0.588,0.348,High,Salaried,Digital,No,No,No,1
LN106130,C206130,26,Male,Graduate,Married,Salaried,44,21000,1750,2209,0.342,708,52,1,1,167000,36,19.3,4713,Vehicle,Secured,2033-02-04,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,737771,SemiUrban,CENTRAL,CentralZone,29,12.1,0.292,0.304,0.352,Medium,Salaried,Partner,No,Yes,Yes,1
LN106131,C206131,30,Female,Graduate,Married,Salaried,34,29000,2416,4643,0.182,708,107,1,0,117000,12,8.36,9818,Personal,Unsecured,2033-02-05,Closed,0,New,Gujarat,Vadodara,Vadodara,693774,Rural,CENTRAL,CentralZone,36,11.6,0.146,0.368,0.572,Medium,Mixed,Field,No,Yes,No,1
LN106132,C206132,48,Male,PostGraduate,Single,SelfEmployed,43,128000,10666,21528,0.205,775,151,2,0,1085000,24,21.37,46013,Personal,Unsecured,2033-02-06,Active,0,New,Karnataka,Mysuru,Mysuru,232077,SemiUrban,EAST,SouthZone,8,13.6,0.225,0.563,0.362,Low,Agri,Field,No,No,No,1
LN106133,C206133,35,Male,Graduate,Single,Farmer,59,91000,7583,4471,0.225,612,114,1,0,169000,18,6.0,9436,Agri,Secured,2033-02-07,Active,0,Repeat,Gujarat,Surat,Surat,255844,Rural,WEST,CentralZone,15,26.4,0.365,0.383,0.12,Low,MSME,Partner,No,Yes,Yes,1
LN106134,C206134,38,Male,PostGraduate,Single,SelfEmployed,67,21000,1750,661,0.553,578,142,3,0,50000,36,22.32,1415,Vehicle,Secured,2033-02-08,WrittenOff,0,Repeat,Gujarat,Vadodara,Vadodara,323322,SemiUrban,NORTH,SouthZone,24,23.2,0.118,0.741,0.394,Medium,Salaried,Digital,Yes,Yes,No,1
LN106135,C206135,27,Male,Graduate,Married,Salaried,79,73000,6083,2857,0.492,776,184,1,0,216000,36,15.49,6077,Education,Unsecured,2033-02-09,Active,0,New,Karnataka,Mysuru,Mysuru,761147,Urban,NORTH,CentralZone,6,16.5,0.126,0.419,0.404,Medium,Mixed,Branch,Yes,Yes,No,1
LN106136,C206136,59,Male,Graduate,Married,Salaried,33,50000,4166,642,0.162,656,138,0,0,97000,72,6.01,1354,Vehicle,Unsecured,2033-02-10,Active,0,New,Maharashtra,Nashik,Nashik,439792,Rural,WEST,NorthZone,35,9.5,0.281,0.432,0.592,Medium,Agri,Field,Yes,Yes,No,1
LN106137,C206137,60,Male,Other,Married,Salaried,11,33000,2750,1091,0.427,475,102,1,0,110000,48,11.57,2314,Vehicle,Unsecured,2033-02-11,Closed,1,New,Gujarat,Vadodara,Vadodara,699562,Urban,CENTRAL,SouthZone,4,6.8,0.059,0.415,0.39,High,MSME,Digital,Yes,Yes,No,1
LN106138,C206138,32,Male,Graduate,Married,Business,112,40000,3333,8439,0.24,635,212,0,0,319000,18,14.81,17941,Vehicle,Unsecured,2033-02-12,Overdue,0,Repeat,Maharashtra,Nagpur,Nagpur,294528,SemiUrban,SOUTH,SouthZone,37,12.6,0.076,0.084,0.581,Medium,Mixed,Field,Yes,No,Yes,1
LN106139,C206139,46,Male,HighSchool,Married,Salaried,30,31000,2583,1341,0.178,678,41,1,0,169000,60,10.07,2840,Education,Secured,2033-02-13,Active,0,New,Gujarat,Ahmedabad,Ahmedabad,588075,SemiUrban,SOUTH,WestZone,39,21.7,0.222,0.671,0.449,Medium,Salaried,Branch,Yes,No,No,1
LN106140,C206140,31,Female,PostGraduate,Married,SelfEmployed,28,82000,6833,1286,0.314,508,51,0,0,162000,60,21.64,2749,Personal,Unsecured,2033-02-14,Closed,0,Repeat,Rajasthan,Jodhpur,Jodhpur,499669,Urban,NORTH,SouthZone,33,9.1,0.277,0.337,0.488,Low,MSME,Partner,No,No,Yes,1
LN106141,C206141,51,Male,Graduate,Married,Business,34,13000,1083,500,0.087,627,47,1,0,51000,72,9.89,1000,Education,Unsecured,2033-02-15,Active,0,New,Madhya Pradesh,Indore,Indore,243129,Urban,EAST,EastZone,36,3.6,0.22,0.653,0.286,Low,Salaried,Partner,No,Yes,No,1
LN106142,C206142,47,Male,Other,Married,Salaried,76,53000,4416,7619,0.134,775,127,1,0,288000,18,19.92,16266,Agri,Secured,2033-02-16,Closed,0,New,Telangana,Hyderabad,Hyderabad,772518,SemiUrban,EAST,WestZone,15,15.1,0.262,0.595,0.223,High,Agri,Field,Yes,Yes,No,1
LN106143,C206143,51,Female,PostGraduate,Single,Salaried,183,36000,3000,4048,0.331,726,205,3,0,306000,36,17.22,8622,Vehicle,Secured,2033-02-17,Active,0,TopUp,Telangana,Warangal,Warangal,157781,Rural,SOUTH,NorthZone,33,13.7,0.166,0.545,0.297,Medium,MSME,Branch,Yes,Yes,Yes,1
LN106144,C206144,33,Male,HighSchool,Divorced,Business,9,58000,4833,14841,0.262,770,115,4,1,374000,12,15.14,31560,Personal,Secured,2033-02-18,Active,0,Repeat,Gujarat,Surat,Surat,489263,Urban,EAST,WestZone,25,13.7,0.21,0.461,0.095,High,Agri,Digital,Yes,Yes,No,1
LN106145,C206145,41,Male,HighSchool,Single,Unemployed,50,79000,6583,12202,0.233,754,142,0,0,615000,24,18.2,26014,Vehicle,Secured,2033-02-19,Active,0,New,Tamil Nadu,Madurai,Madurai,559140,SemiUrban,NORTH,EastZone,23,30.1,0.102,0.736,0.417,Medium,Mixed,Branch,Yes,Yes,Yes,1
LN106146,C206146,30,Female,Graduate,Single,SelfEmployed,17,48000,4000,3651,0.215,750,103,0,0,92000,12,12.07,7744,Education,Secured,2033-02-20,Active,1,New,Madhya Pradesh,Indore,Indore,113190,SemiUrban,SOUTH,SouthZone,10,3.7,0.151,0.225,0.321,Medium,Mixed,Field,Yes,No,No,1
